CallNumber,UnitID,IncidentNumber,CallType,CallDate,WatchDate,CallFinalDisposition,AvailableDtTm,Address,City,ZipcodeofIncident,Battalion,StationArea,Box,OrigPriority,Priority,FinalPriority,ALSUnit,CallTypeGroup,NumAlarms,UnitType,Unitsequenceincalldispatch,FirePreventionDistrict,SupervisorDistrict,Neighborhood,Location,RowID,Delay
20150226,E32,2004496,Structure Fire,01/15/2002,01/15/2002,Other,01/15/2002 01:58:15 PM,3500 Block of CESAR CHAVEZ ST,SF,94110,B06,11,0555,3,3,3,false,null,1,ENGINE,1,6,9,Bernal Heights,"(37.7479996809997, -122.420821864913)",020150226-E32,1.5
20150226,T11,2004496,Structure Fire,01/15/2002,01/15/2002,Other,01/15/2002 01:57:43 PM,3500 Block of CESAR CHAVEZ ST,SF,94110,B06,11,0555,3,3,3,false,null,1,TRUCK,2,6,9,Bernal Heights,"(37.7479996809997, -122.420821864913)",020150226-T11,1.85
20150227,E12,2004497,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 02:09:42 PM,800 Block of CLAYTON ST,SF,94117,B05,12,5151,3,3,3,false,null,1,ENGINE,2,5,5,Haight Ashbury,"(37.7665307249018, -122.447986787891)",020150227-E12,5.283333333333333
20150227,M12,2004497,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 02:32:25 PM,800 Block of CLAYTON ST,SF,94117,B05,12,5151,3,3,3,true,null,1,MEDIC,1,5,5,Haight Ashbury,"(37.7665307249018, -122.447986787891)",020150227-M12,5.233333333333333
20150228,E01,2004498,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 02:06:28 PM,100 Block of 4TH ST,SF,94103,B03,01,2213,3,3,3,false,null,1,ENGINE,2,3,6,Financial District/South Beach,"(37.7843007072344, -122.4039407276)",020150228-E01,6.533333333333333
20150228,K917,2004498,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 03:37:53 PM,100 Block of 4TH ST,SF,94103,B03,01,2213,3,3,3,false,null,1,PRIVATE,1,3,6,Financial District/South Beach,"(37.7843007072344, -122.4039407276)",020150228-K917,4.266666666666667
20150229,E09,2004499,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 02:10:34 PM,0 Block of BRADFORD ST,SF,94110,B10,09,5723,3,3,3,false,null,1,ENGINE,1,10,9,Bernal Heights,"(37.7426651006261, -122.409431033273)",020150229-E09,8.25
20150229,E42,2004499,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 02:11:06 PM,0 Block of BRADFORD ST,SF,94110,B10,09,5723,3,3,3,true,null,1,ENGINE,2,10,9,Bernal Heights,"(37.7426651006261, -122.409431033273)",020150229-E42,8.033333333333333
20150229,M07,2004499,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 02:22:06 PM,0 Block of BRADFORD ST,SF,94110,B10,09,5723,3,3,3,true,null,1,MEDIC,3,10,9,Bernal Heights,"(37.7426651006261, -122.409431033273)",020150229-M07,7.933333333333334
20150230,E17,2004500,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 02:20:59 PM,2400 Block of KEITH ST,SF,94124,B10,17,6546,3,3,3,true,null,1,ENGINE,1,10,10,Bayview Hunters Point,"(37.725881170284, -122.392457448025)",020150230-E17,3.35
20150230,M43,2004500,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 03:13:37 PM,2400 Block of KEITH ST,SF,94124,B10,17,6546,3,3,3,true,null,1,MEDIC,2,10,10,Bayview Hunters Point,"(37.725881170284, -122.392457448025)",020150230-M43,3.25
20150231,94,2004501,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 02:57:25 PM,300 Block of POWELL ST,SF,94102,B01,01,1362,3,3,3,true,null,1,MEDIC,1,1,3,Tenderloin,"(37.7878181557706, -122.4083825986)",020150231-94,1.9666666666666666
20150231,E01,2004501,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 02:09:23 PM,300 Block of POWELL ST,SF,94102,B01,01,1362,3,3,3,false,null,1,ENGINE,4,1,3,Tenderloin,"(37.7878181557706, -122.4083825986)",020150231-E01,3.2
20150232,E15,2004502,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 02:11:28 PM,GENEVA AV/SAN JOSE AV,SF,94112,B09,15,8311,3,3,3,true,null,1,ENGINE,1,9,11,Outer Mission,"(37.7207242250469, -122.446608647925)",020150232-E15,3.3833333333333333
20150232,M15,2004502,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 02:17:45 PM,GENEVA AV/SAN JOSE AV,SF,94112,B09,15,8311,3,3,3,false,null,1,MEDIC,2,9,11,Outer Mission,"(37.7207242250469, -122.446608647925)",020150232-M15,1.9833333333333334
20150233,B03,2004503,Alarms,01/15/2002,01/15/2002,Other,01/15/2002 03:31:15 PM,100 Block of TOWNSEND ST,SF,94107,B03,08,2154,3,3,3,false,null,1,CHIEF,2,3,6,Mission Bay,"(37.7796910137658, -122.391588816975)",020150233-B03,2.9833333333333334
20150233,T08,2004503,Alarms,01/15/2002,01/15/2002,Other,01/15/2002 02:13:34 PM,100 Block of TOWNSEND ST,SF,94107,B03,08,2154,3,3,3,false,null,1,TRUCK,3,3,6,Mission Bay,"(37.7796910137658, -122.391588816975)",020150233-T08,3.3
20150234,E42,2004506,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 02:41:18 PM,1300 Block of CESAR CHAVEZ ST,SF,94124,B10,25,2635,3,3,3,true,null,1,ENGINE,2,10,10,Bayview Hunters Point,"(37.7500745703609, -122.390927671815)",020150234-E42,8.783333333333333
20150234,M08,2004506,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 02:32:17 PM,1300 Block of CESAR CHAVEZ ST,SF,94124,B10,25,2635,3,3,3,true,null,1,MEDIC,3,10,10,Bayview Hunters Point,"(37.7500745703609, -122.390927671815)",020150234-M08,9.35
20150235,B07,2004504,Structure Fire,01/15/2002,01/15/2002,Other,01/15/2002 02:35:17 PM,200 Block of 25TH AVE,SF,94121,B07,14,7214,3,3,3,false,null,1,CHIEF,6,7,1,Outer Richmond,"(37.7848109228763, -122.485148529498)",020150235-B07,2.1166666666666667
20150235,B08,2004504,Structure Fire,01/15/2002,01/15/2002,Other,01/15/2002 02:23:28 PM,200 Block of 25TH AVE,SF,94121,B07,14,7214,3,3,3,false,null,1,CHIEF,4,7,1,Outer Richmond,"(37.7848109228763, -122.485148529498)",020150235-B08,2.8333333333333335
20150235,E10,2004504,Structure Fire,01/15/2002,01/15/2002,Other,01/15/2002 02:28:03 PM,200 Block of 25TH AVE,SF,94121,B07,14,7214,3,3,3,false,null,1,ENGINE,5,7,1,Outer Richmond,"(37.7848109228763, -122.485148529498)",020150235-E10,2.6333333333333333
20150235,E14,2004504,Structure Fire,01/15/2002,01/15/2002,Other,01/15/2002 02:29:24 PM,200 Block of 25TH AVE,SF,94121,B07,14,7214,3,3,3,false,null,1,ENGINE,1,7,1,Outer Richmond,"(37.7848109228763, -122.485148529498)",020150235-E14,3.533333333333333
20150235,E22,2004504,Structure Fire,01/15/2002,01/15/2002,Other,01/15/2002 02:47:38 PM,200 Block of 25TH AVE,SF,94121,B07,14,7214,3,3,3,false,null,1,ENGINE,3,7,1,Outer Richmond,"(37.7848109228763, -122.485148529498)",020150235-E22,2.533333333333333
20150235,M14,2004504,Structure Fire,01/15/2002,01/15/2002,Other,01/15/2002 02:32:13 PM,200 Block of 25TH AVE,SF,94121,B07,14,7214,3,3,3,true,null,1,MEDIC,2,7,1,Outer Richmond,"(37.7848109228763, -122.485148529498)",020150235-M14,2.2666666666666666
20150235,RS1,2004504,Structure Fire,01/15/2002,01/15/2002,Other,01/15/2002 02:22:05 PM,200 Block of 25TH AVE,SF,94121,B07,14,7214,3,3,3,false,null,1,RESCUE SQUAD,8,7,1,Outer Richmond,"(37.7848109228763, -122.485148529498)",020150235-RS1,2.5833333333333335
20150235,T14,2004504,Structure Fire,01/15/2002,01/15/2002,Other,01/15/2002 02:28:58 PM,200 Block of 25TH AVE,SF,94121,B07,14,7214,3,3,3,false,null,1,TRUCK,7,7,1,Outer Richmond,"(37.7848109228763, -122.485148529498)",020150235-T14,2.433333333333333
20150236,E29,2004505,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 02:22:56 PM,200 Block of SHOTWELL ST,SF,94110,B02,07,5237,3,3,3,true,null,1,ENGINE,1,2,9,Mission,"(37.7644380015359, -122.416376372761)",020150236-E29,4.65
20150236,M36,2004505,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 03:51:07 PM,200 Block of SHOTWELL ST,SF,94110,B02,07,5237,3,3,3,true,null,1,MEDIC,2,2,9,Mission,"(37.7644380015359, -122.416376372761)",020150236-M36,4.283333333333333
20150237,E21,2004507,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 02:32:21 PM,4600 Block of GEARY BLVD,SF,94118,B07,31,7135,3,3,3,false,null,1,ENGINE,2,7,1,Inner Richmond,"(37.7806749436559, -122.46908606911)",020150237-E21,2.2666666666666666
20150237,M10,2004507,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 03:36:38 PM,4600 Block of GEARY BLVD,SF,94118,B07,31,7135,3,3,3,true,null,1,MEDIC,1,7,1,Inner Richmond,"(37.7806749436559, -122.46908606911)",020150237-M10,2.55
20150239,B02,2004508,Alarms,01/15/2002,01/15/2002,Other,01/15/2002 02:20:45 PM,600 Block of MINNA ST,SF,94103,B02,01,2318,3,3,3,false,null,1,CHIEF,2,2,6,South of Market,"(37.7772839511772, -122.412194506024)",020150239-B02,2.2333333333333334
20150239,E01,2004508,Alarms,01/15/2002,01/15/2002,Other,01/15/2002 02:22:32 PM,600 Block of MINNA ST,SF,94103,B02,01,2318,3,3,3,false,null,1,ENGINE,1,2,6,South of Market,"(37.7772839511772, -122.412194506024)",020150239-E01,2.2666666666666666
20150239,T01,2004508,Alarms,01/15/2002,01/15/2002,Other,01/15/2002 02:20:45 PM,600 Block of MINNA ST,SF,94103,B02,01,2318,3,3,3,false,null,1,TRUCK,3,2,6,South of Market,"(37.7772839511772, -122.412194506024)",020150239-T01,3.3666666666666667
20150240,E36,2004509,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 02:22:52 PM,FRANKLIN ST/MCALLISTER ST,SF,94102,B02,36,3215,3,3,3,false,null,1,ENGINE,1,2,5,Western Addition,"(37.7798901049166, -122.42189157233)",020150240-E36,1.5
20150240,M38,2004509,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 02:22:59 PM,FRANKLIN ST/MCALLISTER ST,SF,94102,B02,36,3215,3,3,3,true,null,1,MEDIC,2,2,5,Western Addition,"(37.7798901049166, -122.42189157233)",020150240-M38,2.05
20150241,E41,2004510,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 02:24:56 PM,1000 Block of SUTTER ST,SF,94109,B04,03,1557,3,3,3,false,null,1,ENGINE,2,4,3,Nob Hill,"(37.7881263034393, -122.417657214041)",020150241-E41,1.7166666666666666
20150241,M41,2004510,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 02:56:21 PM,1000 Block of SUTTER ST,SF,94109,B04,03,1557,3,3,3,true,null,1,MEDIC,1,4,3,Nob Hill,"(37.7881263034393, -122.417657214041)",020150241-M41,1.8166666666666667
20150243,B01,2004511,Alarms,01/15/2002,01/15/2002,Other,01/15/2002 02:27:19 PM,200 Block of POST ST,SF,94108,B01,01,1316,3,3,3,false,null,1,CHIEF,2,1,3,Financial District/South Beach,"(37.7886509906461, -122.406006971458)",020150243-B01,2.3666666666666667
20150243,E02,2004511,Alarms,01/15/2002,01/15/2002,Other,01/15/2002 02:27:19 PM,200 Block of POST ST,SF,94108,B01,01,1316,3,3,3,false,null,1,ENGINE,1,1,3,Financial District/South Beach,"(37.7886509906461, -122.406006971458)",020150243-E02,2.45
20150243,T01,2004511,Alarms,01/15/2002,01/15/2002,Other,01/15/2002 02:27:19 PM,200 Block of POST ST,SF,94108,B01,01,1316,3,3,3,false,null,1,TRUCK,3,1,3,Financial District/South Beach,"(37.7886509906461, -122.406006971458)",020150243-T01,1.9833333333333334
20150244,M05,2004513,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 03:49:24 PM,2100 Block of GEARY BLVD,SF,94115,B05,10,4154,1,1,2,true,null,1,MEDIC,1,5,5,Western Addition,"(37.783357968274, -122.438601387081)",020150244-M05,4.316666666666666
20150245,E32,2004512,Structure Fire,01/15/2002,01/15/2002,Other,01/15/2002 02:28:24 PM,ANDOVER ST/CORTLAND AV,SF,94110,B06,32,5732,3,3,3,false,null,1,ENGINE,2,6,9,Bernal Heights,"(37.7390616989426, -122.416519601586)",020150245-E32,1.2
20150245,T11,2004512,Structure Fire,01/15/2002,01/15/2002,Other,01/15/2002 02:29:04 PM,ANDOVER ST/CORTLAND AV,SF,94110,B06,32,5732,3,3,3,false,null,1,TRUCK,1,6,9,Bernal Heights,"(37.7390616989426, -122.416519601586)",020150245-T11,1.45
20150247,M15,2004516,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 03:07:28 PM,200 Block of ROLPH ST,SF,94112,B09,43,6224,2,2,2,false,null,1,MEDIC,1,9,11,Excelsior,"(37.7140206451979, -122.437550488952)",020150247-M15,5.433333333333334
20150248,E29,2004514,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 02:51:52 PM,700 Block of 16TH ST,SF,94158,B03,29,2414,3,3,3,true,null,1,ENGINE,1,3,6,Mission Bay,"(37.7666727899055, -122.393866531017)",020150248-E29,2.1166666666666667
20150248,M07,2004514,Medical Incident,01/15/2002,01/15/2002,Other,null,700 Block of 16TH ST,SF,94158,B03,29,2414,3,3,3,true,null,1,MEDIC,3,3,6,Mission Bay,"(37.7666727899055, -122.393866531017)",020150248-M07,1.6166666666666667
20150248,M29,2004514,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 03:42:04 PM,700 Block of 16TH ST,SF,94158,B03,29,2414,3,3,3,false,null,1,MEDIC,2,3,6,Mission Bay,"(37.7666727899055, -122.393866531017)",020150248-M29,2.3
20150249,E40,2004515,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 02:32:27 PM,20TH AV/MORAGA ST,SF,94122,B08,22,7427,3,3,3,true,null,1,ENGINE,2,8,4,Sunset/Parkside,"(37.7560605794495, -122.477680213237)",020150249-E40,2.7
20150249,M18,2004515,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 03:14:17 PM,20TH AV/MORAGA ST,SF,94122,B08,22,7427,3,3,3,true,null,1,MEDIC,1,8,4,Sunset/Parkside,"(37.7560605794495, -122.477680213237)",020150249-M18,3.6166666666666667
20150250,E15,2004517,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 02:47:18 PM,100 Block of BROAD ST,SF,94112,B09,33,8374,3,3,3,true,null,1,ENGINE,3,9,11,Oceanview/Merced/Ingleside,"(37.7131278901995, -122.45753811019)",020150250-E15,1.6166666666666667
20150250,E33,2004517,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 02:44:01 PM,100 Block of BROAD ST,SF,94112,B09,33,8374,3,3,3,true,null,1,ENGINE,1,9,11,Oceanview/Merced/Ingleside,"(37.7131278901995, -122.45753811019)",020150250-E33,2.1166666666666667
20150250,M17,2004517,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 04:02:27 PM,100 Block of BROAD ST,SF,94112,B09,33,8374,3,3,3,true,null,1,MEDIC,2,9,11,Oceanview/Merced/Ingleside,"(37.7131278901995, -122.45753811019)",020150250-M17,0.8833333333333333
20150252,E20,2004518,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 02:45:48 PM,CALL BOX: CHRISTMAS TREE POINT RD/TWIN PEA,SF,94114,B05,20,5268,3,3,3,false,null,1,ENGINE,2,6,8,Twin Peaks,"(37.7541345048669, -122.44715099995)",020150252-E20,6.85
20150252,M12,2004518,Medical Incident,01/15/2002,01/15/2002,Other,null,CALL BOX: CHRISTMAS TREE POINT RD/TWIN PEA,SF,94114,B05,20,5268,3,3,3,true,null,1,MEDIC,1,6,8,Twin Peaks,"(37.7541345048669, -122.44715099995)",020150252-M12,8.266666666666667
20150253,M08,2004519,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 03:48:38 PM,2400 Block of KEITH ST,SF,94124,B10,17,6546,3,3,3,true,null,1,MEDIC,1,10,10,Bayview Hunters Point,"(37.725881170284, -122.392457448025)",020150253-M08,12.433333333333334
20150254,M07,2004521,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 03:18:26 PM,18TH ST/CHURCH ST,SF,94114,B02,06,5421,1,1,2,true,null,1,MEDIC,1,2,8,Castro/Upper Market,"(37.761289573177, -122.428354067217)",020150254-M07,5.116666666666666
20150255,E01,2004520,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 02:51:10 PM,1200 Block of MARKET ST,SF,94102,B02,01,2317,3,3,3,false,null,1,ENGINE,2,2,6,Tenderloin,"(37.7783029377815, -122.415436837337)",020150255-E01,4.35
20150255,RS1,2004520,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 02:45:00 PM,1200 Block of MARKET ST,SF,94102,B02,01,2317,3,3,3,false,null,1,RESCUE SQUAD,3,2,6,Tenderloin,"(37.7783029377815, -122.415436837337)",020150255-RS1,3.5166666666666666
20150257,M01,2004522,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 03:00:11 PM,900 Block of POTRERO AVE,SF,94110,B10,07,2553,3,3,3,true,null,1,MEDIC,2,10,10,Potrero Hill,"(37.7573076100175, -122.406619802694)",020150257-M01,4.983333333333333
20150257,T07,2004522,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 02:59:47 PM,900 Block of POTRERO AVE,SF,94110,B10,07,2553,3,3,3,false,null,1,TRUCK,1,10,10,Potrero Hill,"(37.7573076100175, -122.406619802694)",020150257-T07,4.616666666666666
20150258,M28,2004523,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 03:51:19 PM,1300 Block of STOCKTON ST,SF,94133,B01,02,1333,1,1,2,true,null,1,MEDIC,1,1,3,Chinatown,"(37.7980908086732, -122.408781847072)",020150258-M28,8.483333333333333
20150259,E18,2004524,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 03:09:12 PM,2600 Block of 39TH AVE,SF,94116,B08,18,7616,3,3,3,true,null,1,ENGINE,1,8,4,Sunset/Parkside,"(37.7374424364597, -122.496858424583)",020150259-E18,2.9166666666666665
20150260,E15,2004525,Citizen Assist / Service Call,01/15/2002,01/15/2002,Other,01/15/2002 03:02:12 PM,200 Block of THERESA ST,SF,94112,B09,15,8267,3,3,3,true,null,1,ENGINE,1,9,11,Outer Mission,"(37.7299118085473, -122.435815541117)",020150260-E15,2.966666666666667
20150262,B01,2004526,Structure Fire,01/15/2002,01/15/2002,Other,01/15/2002 03:16:34 PM,ELLIS ST/POWELL ST,SF,94102,B03,01,1322,3,3,3,false,null,1,CHIEF,7,3,3,Financial District/South Beach,"(37.7854915584389, -122.407852521361)",020150262-B01,1.3333333333333333
20150262,B02,2004526,Structure Fire,01/15/2002,01/15/2002,Other,01/15/2002 03:14:42 PM,ELLIS ST/POWELL ST,SF,94102,B03,01,1322,3,3,3,false,null,1,CHIEF,3,3,3,Financial District/South Beach,"(37.7854915584389, -122.407852521361)",020150262-B02,0.9833333333333333
20150262,D2,2004526,Structure Fire,01/15/2002,01/15/2002,Other,01/15/2002 03:14:45 PM,ELLIS ST/POWELL ST,SF,94102,B03,01,1322,3,3,3,false,null,1,CHIEF,4,3,3,Financial District/South Beach,"(37.7854915584389, -122.407852521361)",020150262-D2,2.0
20150262,E01,2004526,Structure Fire,01/15/2002,01/15/2002,Other,01/15/2002 03:14:51 PM,ELLIS ST/POWELL ST,SF,94102,B03,01,1322,3,3,3,false,null,1,ENGINE,9,3,3,Financial District/South Beach,"(37.7854915584389, -122.407852521361)",020150262-E01,1.8333333333333333
20150262,E02,2004526,Structure Fire,01/15/2002,01/15/2002,Other,01/15/2002 03:12:23 PM,ELLIS ST/POWELL ST,SF,94102,B03,01,1322,3,3,3,false,null,1,ENGINE,2,3,3,Financial District/South Beach,"(37.7854915584389, -122.407852521361)",020150262-E02,1.4333333333333333
20150262,E41,2004526,Structure Fire,01/15/2002,01/15/2002,Other,01/15/2002 03:29:08 PM,ELLIS ST/POWELL ST,SF,94102,B03,01,1322,3,3,3,false,null,1,ENGINE,6,3,3,Financial District/South Beach,"(37.7854915584389, -122.407852521361)",020150262-E41,1.0833333333333333
20150262,M01,2004526,Structure Fire,01/15/2002,01/15/2002,Other,01/15/2002 03:12:58 PM,ELLIS ST/POWELL ST,SF,94102,B03,01,1322,3,3,3,true,null,1,MEDIC,5,3,3,Financial District/South Beach,"(37.7854915584389, -122.407852521361)",020150262-M01,0.8666666666666667
20150262,RS1,2004526,Structure Fire,01/15/2002,01/15/2002,Other,01/15/2002 03:11:56 PM,ELLIS ST/POWELL ST,SF,94102,B03,01,1322,3,3,3,false,null,1,RESCUE SQUAD,1,3,3,Financial District/South Beach,"(37.7854915584389, -122.407852521361)",020150262-RS1,1.8
20150262,T01,2004526,Structure Fire,01/15/2002,01/15/2002,Other,01/15/2002 03:15:17 PM,ELLIS ST/POWELL ST,SF,94102,B03,01,1322,3,3,3,false,null,1,TRUCK,8,3,3,Financial District/South Beach,"(37.7854915584389, -122.407852521361)",020150262-T01,2.6333333333333333
20150263,E36,2004527,Structure Fire,01/15/2002,01/15/2002,Other,01/15/2002 03:06:34 PM,0 Block of DUBOCE AVE,SF,94103,B02,36,5124,3,3,3,false,null,1,ENGINE,1,2,9,Mission,"(37.7698769653623, -122.420425746328)",020150263-E36,2.5833333333333335
20150263,T06,2004527,Structure Fire,01/15/2002,01/15/2002,Other,01/15/2002 03:06:34 PM,0 Block of DUBOCE AVE,SF,94103,B02,36,5124,3,3,3,false,null,1,TRUCK,2,2,9,Mission,"(37.7698769653623, -122.420425746328)",020150263-T06,3.6
20150265,B04,2004528,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 07:15:16 PM,FRANCISCO ST/MASON ST,SF,94133,B01,28,1434,3,3,3,true,null,1,CHIEF,6,1,3,North Beach,"(37.8046841615796, -122.413428555065)",020150265-B04,4.45
20150265,E28,2004528,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 03:51:41 PM,FRANCISCO ST/MASON ST,SF,94133,B01,28,1434,3,3,3,false,null,1,ENGINE,1,1,3,North Beach,"(37.8046841615796, -122.413428555065)",020150265-E28,4.933333333333334
20150265,M41,2004528,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 07:42:48 PM,FRANCISCO ST/MASON ST,SF,94133,B01,28,1434,3,3,3,true,null,1,MEDIC,2,1,3,North Beach,"(37.8046841615796, -122.413428555065)",020150265-M41,5.0
20150265,RS1,2004528,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 03:31:54 PM,FRANCISCO ST/MASON ST,SF,94133,B01,28,1434,3,3,3,false,null,1,RESCUE SQUAD,5,1,3,North Beach,"(37.8046841615796, -122.413428555065)",020150265-RS1,10.066666666666666
20150265,T16,2004528,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 03:55:41 PM,FRANCISCO ST/MASON ST,SF,94133,B01,28,1434,3,3,3,false,null,1,TRUCK,4,1,3,North Beach,"(37.8046841615796, -122.413428555065)",020150265-T16,8.633333333333333
20150265,UU1,2004528,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 07:49:05 PM,FRANCISCO ST/MASON ST,SF,94133,B01,28,1434,3,3,3,false,null,1,SUPPORT,9,1,3,North Beach,"(37.8046841615796, -122.413428555065)",020150265-UU1,95.28333333333333
20150266,B07,2004529,Alarms,01/15/2002,01/15/2002,Other,01/15/2002 03:14:51 PM,2300 Block of TURK BLVD,SF,94118,B05,21,4564,3,3,3,false,null,1,CHIEF,3,5,1,Lone Mountain/USF,"(37.7786159124271, -122.447529663824)",020150266-B07,1.6666666666666667
20150266,E21,2004529,Alarms,01/15/2002,01/15/2002,Other,01/15/2002 03:14:51 PM,2300 Block of TURK BLVD,SF,94118,B05,21,4564,3,3,3,false,null,1,ENGINE,1,5,1,Lone Mountain/USF,"(37.7786159124271, -122.447529663824)",020150266-E21,1.95
20150266,T05,2004529,Alarms,01/15/2002,01/15/2002,Other,01/15/2002 03:14:51 PM,2300 Block of TURK BLVD,SF,94118,B05,21,4564,3,3,3,false,null,1,TRUCK,2,5,1,Lone Mountain/USF,"(37.7786159124271, -122.447529663824)",020150266-T05,1.95
20150267,94,2004530,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 03:22:57 PM,3300 Block of 24TH ST,SF,94110,B06,11,5525,2,2,2,true,null,1,MEDIC,1,6,9,Mission,"(37.7521761775715, -122.420379793048)",020150267-94,5.933333333333334
20150270,E42,2004533,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 03:33:25 PM,900 Block of POTRERO AVE,SF,94110,B10,07,2553,3,3,3,true,null,1,ENGINE,2,10,10,Potrero Hill,"(37.7573076100175, -122.406619802694)",020150270-E42,8.216666666666667
20150270,M32,2004533,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 04:21:56 PM,900 Block of POTRERO AVE,SF,94110,B10,07,2553,3,3,3,true,null,1,MEDIC,3,10,10,Potrero Hill,"(37.7573076100175, -122.406619802694)",020150270-M32,8.266666666666667
